DC_Identifier_LocalID,permalink
768,https://digital.library.wisc.edu/1711.dl/7OYXRKKHAVLU38K
769,https://digital.library.wisc.edu/1711.dl/B4U3V4JKDUPXQ8A
770,https://digital.library.wisc.edu/1711.dl/FODG5HV47GGJ68K
771,https://digital.library.wisc.edu/1711.dl/NPV2JZSCWT75Y8M
772,https://digital.library.wisc.edu/1711.dl/II7RGIQQKXVWD8Z
773,https://digital.library.wisc.edu/1711.dl/C3Q7MW6WS4ELB87
774,https://digital.library.wisc.edu/1711.dl/LGAXGF6U6TBGO8M
775,https://digital.library.wisc.edu/1711.dl/HKKFMW3PPP2MF82
776,https://digital.library.wisc.edu/1711.dl/T3O6N6Q7YRPBZ82
777,https://digital.library.wisc.edu/1711.dl/XLV2RM4DKJNQ58B
778,https://digital.library.wisc.edu/1711.dl/RMA2WYVBYTCHX9B
779,https://digital.library.wisc.edu/1711.dl/MSM42QZMVTMOV8R
780,https://digital.library.wisc.edu/1711.dl/ZGRUXCCKAG74K9D
781,https://digital.library.wisc.edu/1711.dl/G6YCWUQRODHZN87
782,https://digital.library.wisc.edu/1711.dl/ZCTD3OFUANV2X8E
783,https://digital.library.wisc.edu/1711.dl/DURAAIKWML4EP8K
784,https://digital.library.wisc.edu/1711.dl/Y5DURBHRDJJOO8O
5216,https://digital.library.wisc.edu/1711.dl/UBVMETGKLDD5S8X
5217,https://digital.library.wisc.edu/1711.dl/ZQTTKL6DK2HOC8O
5218,https://digital.library.wisc.edu/1711.dl/WVJKYYEYLNZER8T
5219,https://digital.library.wisc.edu/1711.dl/5YVRU5NMM6ZXZ85
5220,https://digital.library.wisc.edu/1711.dl/T2EG26BQP67RJ8V
5221,https://digital.library.wisc.edu/1711.dl/RPCYGDOVD6VBJ8D
5222,https://digital.library.wisc.edu/1711.dl/KT455PNZINSPH8C
5223,https://digital.library.wisc.edu/1711.dl/PBMT6M4KYJ5C78O
5224,https://digital.library.wisc.edu/1711.dl/IQHSUNAJSFW3R8N
5225,https://digital.library.wisc.edu/1711.dl/YBNH675PH7H4W8L
5226,https://digital.library.wisc.edu/1711.dl/G4GDMBA2GZOZM8W
5301,https://digital.library.wisc.edu/1711.dl/VYGDGK3OXLPQA8R
5302,https://digital.library.wisc.edu/1711.dl/GMK6FHWXYJSMK87
5303,https://digital.library.wisc.edu/1711.dl/NAIKFPICXEDW38M
5304,https://digital.library.wisc.edu/1711.dl/ZIVM4IBFOJ4IH8Z
5305,https://digital.library.wisc.edu/1711.dl/6MO4J4OZLNNY686
5306,https://digital.library.wisc.edu/1711.dl/LB53IOCGZH3XP8O
5307,https://digital.library.wisc.edu/1711.dl/Y6QJFHECN7XEQ87
5308,https://digital.library.wisc.edu/1711.dl/BBFF4M22D6HON8M
5309,https://digital.library.wisc.edu/1711.dl/QKOVDNV3VAL268C
5310,https://digital.library.wisc.edu/1711.dl/ZD6LDSW2SYMAG8E
5311,https://digital.library.wisc.edu/1711.dl/FUKELYRK52U7R8K
5312,https://digital.library.wisc.edu/1711.dl/GOOUA737TKH3S8U
5313,https://digital.library.wisc.edu/1711.dl/3UFKS72YEN5SA86
5314,https://digital.library.wisc.edu/1711.dl/7VYT7RUE3UUOX8E
5315,https://digital.library.wisc.edu/1711.dl/RYXNMLJT2NRW28P
5316,https://digital.library.wisc.edu/1711.dl/CTFK5GCNXNBJT8Y
5317,https://digital.library.wisc.edu/1711.dl/XN3D7DHEAFEII8Y
5318,https://digital.library.wisc.edu/1711.dl/AQB2MKQVNGOAT8H
5319,https://digital.library.wisc.edu/1711.dl/ZXXPEAM3TOYIB8U
5320,https://digital.library.wisc.edu/1711.dl/3VEGSQIUWIFE28F
5321,https://digital.library.wisc.edu/1711.dl/OHA2MGLUMXJE68I
5322,https://digital.library.wisc.edu/1711.dl/SOTNKEDSNKMVP8G
5323,https://digital.library.wisc.edu/1711.dl/BZHQO7FRZNSJR8C
84101,https://digital.library.wisc.edu/1711.dl/RRSVDYYCEM2VP8P
84102,https://digital.library.wisc.edu/1711.dl/V7WLSZG4LBGDD8Y
84103,https://digital.library.wisc.edu/1711.dl/HCAHHSN2MZHEJ8I
84104,https://digital.library.wisc.edu/1711.dl/USDMQY46B64AA8V
84105,https://digital.library.wisc.edu/1711.dl/HCIDEA3XAFQLA8V
84106,https://digital.library.wisc.edu/1711.dl/XU425CUBRES3J8T
84107,https://digital.library.wisc.edu/1711.dl/SEAUYUBCYF2KX8I
84108,https://digital.library.wisc.edu/1711.dl/FDGNZJNHSYTOM8K
84109,https://digital.library.wisc.edu/1711.dl/YAC3VQLRMMDPQ8R
84110,https://digital.library.wisc.edu/1711.dl/HMEIKQVE6EN5O8O
84111,https://digital.library.wisc.edu/1711.dl/WY5D56YNMXD6B86
84112,https://digital.library.wisc.edu/1711.dl/LEHBSKDKCY4CY8N
84113,https://digital.library.wisc.edu/1711.dl/NB4UYCFA34GOR85
84114,https://digital.library.wisc.edu/1711.dl/J7ICHH2Y4MBGQ9B
84115,https://digital.library.wisc.edu/1711.dl/GHSSBP5BPLRYE8D
84116,https://digital.library.wisc.edu/1711.dl/FWEVCI523Z27V8D
84117,https://digital.library.wisc.edu/1711.dl/TWWNLEGAGIU3A8S
84118,https://digital.library.wisc.edu/1711.dl/5R6OXS4HZC4QJ85
84119,https://digital.library.wisc.edu/1711.dl/GDF5U77JWJJL78M
84120,https://digital.library.wisc.edu/1711.dl/I2DVXTXC6NZZR8Q
84201,https://digital.library.wisc.edu/1711.dl/6RRGLSSTXZ6H28N
84202,https://digital.library.wisc.edu/1711.dl/7V6PYQLNMGUK68B
84203,https://digital.library.wisc.edu/1711.dl/ZNEY6WWJXJ4HK8G
84204,https://digital.library.wisc.edu/1711.dl/CLEEY7XR5BUML83
84205,https://digital.library.wisc.edu/1711.dl/NKRB6EUYKI6228F
84206,https://digital.library.wisc.edu/1711.dl/JAXGIRW4DXQSZ8F
84207,https://digital.library.wisc.edu/1711.dl/J65PGO6YYN2HA8F
84208,https://digital.library.wisc.edu/1711.dl/3PXS2VXSS4D378A
84209,https://digital.library.wisc.edu/1711.dl/ENO63UWWOA3ED85
84210,https://digital.library.wisc.edu/1711.dl/HXJYWGY4POEY38H
84211,https://digital.library.wisc.edu/1711.dl/QXVB2VJPZPTTC8A
84212,https://digital.library.wisc.edu/1711.dl/E7GLLMJ6HNXCA85
84213,https://digital.library.wisc.edu/1711.dl/2JTQ6VKDD7UMZ8H
84214,https://digital.library.wisc.edu/1711.dl/WUQJ6J7RKF24X8Z
84215,https://digital.library.wisc.edu/1711.dl/CYYQHQXXMWOU48J
84216,https://digital.library.wisc.edu/1711.dl/5OX7UI5DSQT7X8O
84217,https://digital.library.wisc.edu/1711.dl/QMW7HTN4YAAAE8A
84218,https://digital.library.wisc.edu/1711.dl/ZWQQERDLFBIDQ8W
WHS06512,https://digital.library.wisc.edu/1711.dl/MYJFC3DACSLSQ8H
WHS06513,https://digital.library.wisc.edu/1711.dl/XVUZUKQ5B7QTO8G
WHS25174,https://digital.library.wisc.edu/1711.dl/BIKVQNZXOWQIO8F
WHS25175,https://digital.library.wisc.edu/1711.dl/CN4KDJGYHJOJ78P
WHS25176,https://digital.library.wisc.edu/1711.dl/LT5WYUOQ56SXY8C
WHS25177,https://digital.library.wisc.edu/1711.dl/CJELY4KXIDOR49E
WHS25178,https://digital.library.wisc.edu/1711.dl/MYJ24QZDPIELR8R
WHS25179,https://digital.library.wisc.edu/1711.dl/OGMNNSHAYAHVC8T
WHS25181,https://digital.library.wisc.edu/1711.dl/UOWPGZN4YZWGC9A
WHS25182,https://digital.library.wisc.edu/1711.dl/3XYSNWS545ASE84
WHS25183,https://digital.library.wisc.edu/1711.dl/CXAH5DUTRP6VH83
WHS25184,https://digital.library.wisc.edu/1711.dl/SBD5PWTNZ6WRS8S
WHS25185,https://digital.library.wisc.edu/1711.dl/I6L2H42DRRBDD8Y
WHS25186,https://digital.library.wisc.edu/1711.dl/B4L6D3S7ORVEO8B
WHS25187,https://digital.library.wisc.edu/1711.dl/TYREATWKYZFM58H
WHS25188,https://digital.library.wisc.edu/1711.dl/2YK26ZWBSU6Z68R
WHS25189,https://digital.library.wisc.edu/1711.dl/CDQWTXDYQ4BCE84
WHS25191,https://digital.library.wisc.edu/1711.dl/DPJ4NTAUY2V5N9B
WHS25193,https://digital.library.wisc.edu/1711.dl/V4T2CAKKTS4RE8S
WHS25194,https://digital.library.wisc.edu/1711.dl/VP2ONXEJTR7MK8B
WHS25195,https://digital.library.wisc.edu/1711.dl/5PH53KMBLAMI38O
WHS25196,https://digital.library.wisc.edu/1711.dl/4WERHD3E5FYWP8R
WHS25197,https://digital.library.wisc.edu/1711.dl/USMCELC4JZOMK9E
WHS25198,https://digital.library.wisc.edu/1711.dl/7OZB7CJ6BPADV8D
WHS25200,https://digital.library.wisc.edu/1711.dl/PKJNEZ7WVKLAG8S
WHS25201,https://digital.library.wisc.edu/1711.dl/L3OSWQIPX3Q7D9C
WHS25203,https://digital.library.wisc.edu/1711.dl/PHLITJMEL2NMW9B
WHS25204,https://digital.library.wisc.edu/1711.dl/H4Z6N4H7VNJIK82
WHS25206,https://digital.library.wisc.edu/1711.dl/7FGKXK24PIBRW83
WHS25207,https://digital.library.wisc.edu/1711.dl/2QHHYXMKKLDMX8V
WHS25208,https://digital.library.wisc.edu/1711.dl/NACR7NAJ5XVTJ8Q
WHS25209,https://digital.library.wisc.edu/1711.dl/HG667QSB2JPQU8B
WHS25253,https://digital.library.wisc.edu/1711.dl/V7TZI4QANU5NY9E
WHS25258,https://digital.library.wisc.edu/1711.dl/JOH6BUFEO4TTH8J
WHS25293,https://digital.library.wisc.edu/1711.dl/3G7JYAAP3THZM8F
WHS25294,https://digital.library.wisc.edu/1711.dl/7IBVZAJLO5C5T8A
WHS25295,https://digital.library.wisc.edu/1711.dl/GXSLQIKI3T6G287
WHS25296,https://digital.library.wisc.edu/1711.dl/EG5TFCSSK66OH8W
WHS25297,https://digital.library.wisc.edu/1711.dl/5YQGEGHI6CRLQ8Z
WHS25298,https://digital.library.wisc.edu/1711.dl/VKMT5JJQQVPY58Z
WHS25299,https://digital.library.wisc.edu/1711.dl/FWTVJAPERCS6X9B
WHS25300,https://digital.library.wisc.edu/1711.dl/7GTAA6PVMQ42T8X
WHS25301,https://digital.library.wisc.edu/1711.dl/RQGKWMWCDS33M8A
WHS25302,https://digital.library.wisc.edu/1711.dl/4HNGEWOLXIY2J8R
WHS25303,https://digital.library.wisc.edu/1711.dl/B4DPAIGTUBLEF8P
WHS25304,https://digital.library.wisc.edu/1711.dl/AMEZQTT3SD62L84
WHS25305,https://digital.library.wisc.edu/1711.dl/4EZ4KVLWAVYMG8Q
WHS25376,https://digital.library.wisc.edu/1711.dl/6C6AAE5S3ZUTS8F
WHS25377,https://digital.library.wisc.edu/1711.dl/UQGAXCKNIC2OS8E
WHS25378,https://digital.library.wisc.edu/1711.dl/APOEBBDWI3VHY8H
WHS25380,https://digital.library.wisc.edu/1711.dl/AH6LVYHORLQIJ82
WHS25381,https://digital.library.wisc.edu/1711.dl/Z3MUS4ZGCWUXT85
WHS25383,https://digital.library.wisc.edu/1711.dl/AEBQYQUQ2WDPD8H
WHS25385,https://digital.library.wisc.edu/1711.dl/CXPYWFMR27BOU8P
WHS25386,https://digital.library.wisc.edu/1711.dl/FHT5ITOMRUXWY8U
WHS25387,https://digital.library.wisc.edu/1711.dl/EYEDDUCSZPNVL8Y
WHS25389,https://digital.library.wisc.edu/1711.dl/BZZMPTA7JBSE586
WHS25390,https://digital.library.wisc.edu/1711.dl/UOMLFH2OFGV6I87
WHS25392,https://digital.library.wisc.edu/1711.dl/MWUBNMZ67V5228V
WHS25394,https://digital.library.wisc.edu/1711.dl/LQ5I2O6KKC6RA8P
WHS25395,https://digital.library.wisc.edu/1711.dl/AECZJZHAMHBK79C
WHS25396,https://digital.library.wisc.edu/1711.dl/EENLZOCMML3OU8Z
WHS25398,https://digital.library.wisc.edu/1711.dl/BCTS4RVW75LT78W
WHS25399,https://digital.library.wisc.edu/1711.dl/DD3TMSJALDITQ8O
WHS25401,https://digital.library.wisc.edu/1711.dl/7EO5PEE3S2N2V8Z
WHS25403,https://digital.library.wisc.edu/1711.dl/WO35B75KFP6PY9E
WHS25404,https://digital.library.wisc.edu/1711.dl/WYYLHRH6EYGGH8H
WHS25405,https://digital.library.wisc.edu/1711.dl/HGNRKLS54TQRP82
WHS25406,https://digital.library.wisc.edu/1711.dl/CRUC3QGDDYSYQ86
WHS25407,https://digital.library.wisc.edu/1711.dl/R7VG5SHSDGZKZ8N
WHS25408,https://digital.library.wisc.edu/1711.dl/DFBREPNTAW4JA8A
WHS25409,https://digital.library.wisc.edu/1711.dl/NBRJGIWFXJYQ68A
WHS25410,https://digital.library.wisc.edu/1711.dl/4LWHTJPRR4HZ386
WHS25411,https://digital.library.wisc.edu/1711.dl/R5LOLBIU5MEUW8X
WHS25412,https://digital.library.wisc.edu/1711.dl/PEV3HBES53QZE8X
WHS25413,https://digital.library.wisc.edu/1711.dl/DQSYTVKYTNAOB8D
WHS25414,https://digital.library.wisc.edu/1711.dl/CEANVU5GWADTD8A
WHS25415,https://digital.library.wisc.edu/1711.dl/WDS5CKHWUFRON82
WHS25416,https://digital.library.wisc.edu/1711.dl/JZRLG7H7BF2CR9E
WHS25417,https://digital.library.wisc.edu/1711.dl/P27PZ3E6RBW2X8P
WHS25418,https://digital.library.wisc.edu/1711.dl/NW4COC25T32WX8L
WHS25419,https://digital.library.wisc.edu/1711.dl/LXUBVIYIBII5G9E
WHS25420,https://digital.library.wisc.edu/1711.dl/YITVFQ7UGC27M8N
